area,baths,beds,bathrooms,dining room,distance from airport (kms),drawing room,electricity backup,flooring,floors,kids play area,kitchens,lounge or sitting room,study room,waste disposal,price per sq yard,price,Flat,House,Lower Portion,Penthouse,Room,Upper Portion,Bahria Town Karachi,Cantt,Clifton,DHA Defence,Federal B Area,Gadap Town,Gulistan-e-Jauhar,Gulshan-e-Iqbal Town,Jamshed Town,Malir,North Nazimabad,Others,Scheme 33
133,2,2,0,1,1,1,1,1,0,1,0,1,1,0,78947,10500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
263,7,7,7,0,0,0,1,1,0,1,0,0,0,0,83650,22000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,7,7,7,0,0,0,1,1,0,1,0,0,0,0,79847,21000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,7,7,7,0,0,0,1,1,0,1,0,0,0,0,81749,21500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,7,7,7,0,0,0,1,1,0,1,0,0,0,0,77946,20500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,3,3,3,1,0,1,1,1,0,0,0,1,0,0,77319,15000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,0,1,1,1,0,0,0,1,0,0,142500,28500000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,2,2,2,0,0,0,1,1,0,0,0,1,0,0,52631,7000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,3,3,3,1,0,1,1,1,0,0,0,1,0,0,92783,18000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,4,4,4,1,0,1,1,1,1,0,1,1,0,1,191666,23000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,4,4,0,0,0,0,1,1,0,0,0,0,0,0,97391,22400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200,4,4,4,0,0,1,0,0,0,0,1,1,0,0,80000,16000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130,7,9,6,0,0,0,0,0,0,0,0,0,0,0,192307,25000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,7,9,6,0,0,0,0,0,0,0,0,0,0,0,192307,25000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,6,6,0,0,0,0,1,1,0,0,0,0,0,0,183333,22000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,127500,25500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,0,1,0,0,0,0,0,0,0,0,130000,26000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,3,3,3,1,1,1,1,1,0,1,1,1,1,1,124000,15500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,110526,16800000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,127500,25500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,0,1,0,0,0,0,0,0,0,0,130000,26000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,3,3,3,1,1,1,1,1,0,1,1,1,1,1,124000,15500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,1,1,1,1,0,1,1,1,1,1,110526,16800000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,1,1,1,1,1,102500,20500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,80851,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,80851,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,4,4,4,1,1,1,1,1,0,1,1,1,1,1,102127,24000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,3,3,3,0,0,0,0,0,0,0,0,0,0,0,87301,16500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
217,3,3,3,0,0,0,0,0,0,0,0,0,0,0,172811,37500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,3,3,0,0,0,0,1,1,0,0,0,0,0,0,93750,37500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94,2,2,0,0,0,0,1,1,0,1,0,0,0,0,69148,6500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,3,3,0,0,0,0,1,1,0,0,0,0,0,0,70833,8500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
110,3,3,3,0,0,0,0,0,0,0,0,0,0,0,100000,11000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
139,3,3,0,0,0,0,1,1,0,0,0,0,0,0,64748,9000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,3,3,0,0,0,0,1,1,0,0,0,0,0,0,58201,11000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,3,3,0,0,0,0,1,1,0,0,0,0,0,0,66137,12500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,3,3,0,0,0,0,1,1,0,0,0,0,0,0,66137,12500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,3,3,0,0,0,0,1,1,0,0,0,0,0,0,64748,9000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,3,3,0,0,0,0,1,1,0,0,0,0,0,0,64748,9000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,6,6,0,0,0,0,1,1,0,0,0,0,0,0,157500,31500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,3,3,0,0,0,0,1,1,0,0,0,0,0,0,66137,12500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,3,3,0,0,0,0,1,1,0,0,0,0,0,0,64748,9000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,6,6,0,0,0,0,1,1,0,0,0,0,0,0,157500,31500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,3,3,0,0,0,0,1,1,0,0,0,0,0,0,58201,11000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,3,3,0,0,0,0,1,1,0,0,0,0,0,0,64748,9000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,3,3,0,0,0,0,1,1,0,0,0,0,0,0,66137,12500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,6,6,0,0,0,0,1,1,0,0,0,0,0,0,157500,31500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,3,3,0,0,0,0,1,1,0,0,0,0,0,0,64748,9000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400,3,3,0,0,0,0,1,1,0,0,0,0,0,0,93750,37500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,74468,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,89361,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,85106,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,5,5,0,0,0,0,1,1,0,0,0,0,0,0,102500,41000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,4,4,0,0,0,0,1,1,0,0,0,0,0,0,93750,22500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,4,4,0,0,0,0,1,1,0,0,0,0,0,0,135000,27000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,4,4,0,0,0,0,1,1,0,0,0,0,0,0,145833,17500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,5,5,0,0,0,0,1,1,0,0,0,0,0,0,91250,36500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,2,2,0,0,0,0,1,1,0,0,0,0,0,0,66037,7000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,5,5,0,0,0,0,1,1,0,0,0,0,0,0,102500,41000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,4,4,0,0,0,0,1,1,0,0,0,0,0,0,93750,22500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,4,4,0,0,0,0,1,1,0,0,0,0,0,0,135000,27000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,4,4,0,0,0,0,1,1,0,0,0,0,0,0,145833,17500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,5,5,0,0,0,0,1,1,0,0,0,0,0,0,91250,36500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,2,2,0,0,0,0,1,1,0,0,0,0,0,0,66037,7000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,3,3,0,1,0,1,1,1,0,0,0,0,0,0,157766,32500000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,0,0,1,1,3,0,1,0,0,0,112500,22500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
122,2,2,2,0,0,0,1,1,0,0,1,0,0,0,163934,20000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,2,2,0,1,0,1,1,1,0,1,0,0,0,0,145833,17500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,2,2,0,1,0,1,1,1,0,1,0,0,0,0,65765,7300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,3,3,0,1,0,1,1,1,0,1,0,0,0,0,75000,15000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
150,3,3,0,1,0,1,1,1,0,1,0,0,0,0,73333,11000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
144,3,3,0,1,0,1,1,1,0,1,0,0,0,0,59027,8500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,3,3,3,1,1,0,1,1,1,1,1,1,0,1,109000,21800000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,9,8,6,1,1,1,1,1,3,0,3,1,0,1,116250,46500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,3,3,3,1,0,1,1,1,0,0,0,1,0,0,105000,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,4,4,4,1,1,1,1,1,1,1,1,1,0,1,148000,37000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,1,1,1,1,0,0,1,1,1,0,160000,32000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,3,3,3,1,0,1,1,1,0,0,1,0,0,0,122500,24500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,0,1,1,1,0,0,1,0,0,0,130000,26000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,0,1,1,1,0,0,1,0,0,0,110000,22000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,0,1,1,1,0,0,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,1,0,1,1,1,0,0,1,0,0,0,107500,21500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,0,1,1,1,0,0,1,0,0,0,85106,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,0,1,1,1,0,0,1,0,0,0,85106,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,1,0,1,1,1,0,0,1,0,0,0,111842,17000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300,3,3,3,1,0,1,1,1,0,0,1,0,0,0,80000,24000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
300,3,3,3,1,0,1,1,1,0,0,1,0,0,0,80000,24000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
300,3,3,3,1,0,1,1,1,0,0,1,0,0,0,80000,24000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
83,2,2,2,0,0,0,1,1,0,0,1,0,0,0,78313,6500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,3,3,4,1,0,1,1,1,0,0,1,0,0,0,100858,23500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,3,3,3,1,0,1,1,1,0,0,1,1,0,1,80681,14200000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,2,2,0,1,0,1,1,1,0,0,0,0,0,0,143884,20000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,2,2,0,1,0,1,1,1,0,0,0,0,0,0,143884,20000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,3,3,0,1,0,1,1,1,0,0,0,0,0,0,162835,42500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2,2,2,0,1,0,1,1,0,1,1,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,0,1,0,1,1,0,1,1,0,0,0,79268,26000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,0,1,0,1,1,0,1,1,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,0,1,0,1,1,0,1,1,0,0,0,79268,26000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,3,3,3,0,1,0,1,1,0,1,1,0,0,0,84000,21000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,2,2,0,1,0,1,1,1,0,0,0,0,0,0,143884,20000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,3,3,0,1,0,1,1,1,0,0,0,0,0,0,162835,42500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2,2,2,0,1,0,1,1,0,1,1,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,0,1,0,1,1,0,1,1,0,0,0,79268,26000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,0,1,0,1,1,0,1,1,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,0,1,0,1,1,0,1,1,0,0,0,79268,26000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,3,3,3,0,1,0,1,1,0,1,1,0,0,0,84000,21000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,3,3,3,0,1,0,1,1,0,1,1,0,0,0,84000,21000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,0,1,0,1,1,0,1,1,0,0,0,79268,26000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,0,1,0,1,1,0,1,1,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,3,3,3,0,1,0,1,1,0,1,1,0,0,0,84000,21000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,115131,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,0,1,0,1,1,0,1,1,0,0,0,75714,26500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,0,1,0,1,1,0,1,1,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,85106,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,80851,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,138157,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,125000,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,135000,27000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,125000,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,115131,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,0,1,0,1,1,0,1,1,0,0,0,75714,26500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,85106,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,80851,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,138157,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,135000,27000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,3,3,0,1,0,1,1,1,0,0,1,1,0,0,148148,28000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
217,3,3,0,1,0,1,1,1,0,0,1,1,0,0,138248,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,3,3,0,1,0,1,1,1,0,0,1,1,0,0,175675,39000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
328,4,4,4,0,1,0,1,1,0,1,1,0,0,0,79268,26000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,125000,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,115131,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,85106,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,80851,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,138157,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,135000,27000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,85106,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,80851,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,138157,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,125000,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,115131,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,0,1,0,1,1,0,1,1,0,0,0,75714,26500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,135000,27000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,85106,20000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,0,1,0,1,1,0,1,1,0,0,0,80851,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,138157,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,125000,19000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,3,3,3,0,1,0,1,1,0,1,1,0,0,0,115131,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,4,4,4,0,1,0,1,1,0,1,1,0,0,0,75714,26500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,0,1,0,1,1,0,1,1,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,3,3,3,0,1,0,1,1,0,1,1,0,0,0,84000,21000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,4,4,4,0,1,0,1,1,0,1,1,0,0,0,79268,26000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,0,1,0,1,1,0,1,1,0,0,0,89622,9500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,0,1,0,1,1,0,1,1,0,0,0,112500,22500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,3,3,3,1,1,1,0,0,0,1,1,0,0,0,91666,11000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,4,4,0,0,0,0,1,1,0,0,0,0,0,0,115740,25000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108,2,2,0,0,0,0,1,1,0,0,0,0,0,0,69444,7500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
120,3,3,0,0,0,0,1,1,0,0,0,0,0,0,70833,8500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
216,2,2,0,0,0,0,1,1,0,0,0,0,0,0,92592,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
216,2,2,0,0,0,0,1,1,0,0,0,0,0,0,92592,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
120,2,2,0,0,0,0,1,1,0,0,0,0,0,0,70833,8500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
120,5,4,5,1,1,1,0,0,0,0,1,1,0,0,187500,22500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2,2,2,0,0,0,1,1,0,1,1,0,0,0,93975,7800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300,4,4,0,0,1,0,1,1,0,1,0,0,0,0,133333,40000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,1,1,1,1,1,0,1,1,1,1,1,70754,7500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,75744,17800000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,3,3,3,1,1,1,1,1,0,1,1,1,1,1,74468,17500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
